X,Y,OBJECTID,Mile,Section_Name,FolderPath,Region
-118.469851781,34.670124678,"3124",487.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.462308843,34.6619800660001,"3125",486,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.310650363,35.436621615,"3126",608.5,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-118.459414048,34.6572384240001,"3127",485.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-121.721511072,41.0260069330001,"3128",1426.5,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-118.45578418,34.654957961,"3129",485,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.865519965,37.2565118810001,"3130",863,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-122.1003652,43.5685337,"3131",1903.5,OR Section D Mile Marker,Mile Marker/4 - Oregon/OR Section D,Oregon Mile Marker
-118.439176007,34.6475813330001,"3132",483,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.752805459,37.1892849440001,"3133",850,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.428179389,34.646931281,"3134",482,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-121.0740849,48.2070835000001,"3135",2544,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-119.616289954,38.249253486,"3136",1009,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-121.8049075,44.7863400000001,"3137",2044.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-118.421119899,34.6480800210001,"3138",481.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.406130373,34.6426949840001,"3139",480,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3830877,36.6688651000001,"3140",778,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-119.6250031,38.0662594,"3141",987,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-118.4586921,37.0210269,"3142",816.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.8683009,37.2492161000001,"3143",862,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.3895972,34.6315751000001,"3144",478,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.8741486,37.2606906,"3145",864,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.392014962,34.627941591,"3146",477.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-121.8063151,44.7923317,"3147",2045,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-118.65421323,34.7142972670001,"3148",506.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-120.610702831,39.5833076070001,"3149",1197.5,CA Section M Mile Marker,Mile Marker/3 - Northern California/CA Section M,Northern California Mile Marker
-118.42002997,36.7760063050001,"3150",790.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.3888265,34.6260144,"3151",477,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-119.7769752,38.5304161,"3152",1045.5,CA Section J Mile Marker,Mile Marker/2 - Central California/CA Section J,Central California Mile Marker
-118.396787861,36.7545450330001,"3153",787.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.250004044,35.2630086730001,"3154",588.5,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-118.3745779,34.6195772,"3155",474.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-119.3916844,37.8937061,"3156",946.5,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-118.378406333,34.612422323,"3157",473.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-122.279329974,41.1606295710001,"3158",1499.5,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-118.591385581,37.0668413450001,"3159",830,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-121.4807862,46.8529403800001,"3160",2323,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-119.0624397,37.6012668000001,"3161",906.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-122.3569236,41.1631118,"3162",1508,CA Section P Mile Marker,Mile Marker/3 - Northern California/CA Section P,Northern California Mile Marker
-120.83965924,48.3918250400001,"3163",2576,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-118.3707823,34.6122710000001,"3164",472.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-121.9333917,45.6583278000001,"3165",2152,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-118.445617705,34.974028961,"3166",545,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-120.0328522,38.8057138,"3167",1090.5,CA Section J Mile Marker,Mile Marker/2 - Central California/CA Section J,Central California Mile Marker
-118.367749,34.6111769,"3168",472,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.35708013,34.608068056,"3169",471,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-121.708331683,41.021631938,"3170",1425,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-123.1420541,41.5383136,"3171",1620,CA Section Q Mile Marker,Mile Marker/3 - Northern California/CA Section Q,Northern California Mile Marker
-118.340874054,34.599339538,"3172",468.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3373827,34.5882743000001,"3173",467.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-121.915783652,41.1642296810001,"3174",1455.5,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-118.782096,37.1967693,"3175",852,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.3228921,34.5881453000001,"3176",466,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3218834,34.5832797,"3177",465.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.325691233,34.580963459,"3178",465,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3297361,34.5768802000001,"3179",464.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3173481,34.5727411,"3180",463.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-119.5276436,38.0385267,"3181",976,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-121.194756205,39.968042525,"3182",1278.5,CA Section M Mile Marker,Mile Marker/3 - Northern California/CA Section M,Northern California Mile Marker
-123.24700835,41.6936165000001,"3183",1638,CA Section Q Mile Marker,Mile Marker/3 - Northern California/CA Section Q,Northern California Mile Marker
-123.179705769,41.8318513230001,"3184",1655,CA Section Q Mile Marker,Mile Marker/3 - Northern California/CA Section Q,Northern California Mile Marker
-121.8764539,43.9766388,"3185",1950,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-118.594207846,37.091368485,"3186",832,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.3187604,34.5691091,"3187",463,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3042446,35.4173773000001,"3188",606.5,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-121.97404729,41.136221289,"3189",1461,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-118.3206873,34.5601336,"3190",461.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3159671,34.5564568,"3191",460.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.4924396,37.0592498,"3192",822,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.055830519,35.646352231,"3193",649.5,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-118.3164456,34.5520677000001,"3194",460,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-121.5054567,46.2931611000001,"3195",2250.5,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-119.835071964,38.619465458,"3196",1059.5,CA Section J Mile Marker,Mile Marker/2 - Central California/CA Section J,Central California Mile Marker
-121.393325237,40.0359978540001,"3197",1299,CA Section N Mile Marker,Mile Marker/3 - Northern California/CA Section N,Northern California Mile Marker
-118.308473,34.5393300000001,"3198",458.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3109483,34.5344620000001,"3199",458,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3047668,35.42291622,"3200",607,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-118.315141414,34.5293938180001,"3201",457.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.316266678,34.5246252540001,"3202",457,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.31780298,34.515562162,"3203",456,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.3240559,34.5026753000001,"3204",455,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.466387205,34.6657804210001,"3205",487,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.4311044,36.8722968000001,"3206",800.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-120.0621489,38.8453997,"3207",1095,CA Section K Mile Marker,Mile Marker/2 - Central California/CA Section K,Central California Mile Marker
-118.4689936,34.9788236000001,"3208",541.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.326366004,34.4961860220001,"3209",454.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-120.2226718,39.0327343000001,"3210",1121,CA Section K Mile Marker,Mile Marker/2 - Central California/CA Section K,Central California Mile Marker
-118.3088815,34.4775885,"3211",451.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.1424548,35.5433666000001,"3212",631,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-121.9291793,43.8973495000001,"3213",1941,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-118.303069358,34.4744694390001,"3214",451,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.2970189,34.4758106,"3215",450.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-119.409500588,37.9351453880001,"3216",951.5,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-118.291064,34.4765283090001,"3217",450,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.132036759,47.5477061220001,"3218",2439.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-118.281900956,34.46264625,"3219",448,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.5039516,37.0534788000001,"3220",823.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.2690385,34.4526624000001,"3221",446,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.8868154,37.36751,"3222",873.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-121.169668739,48.0923432870001,"3223",2512,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-118.378289803,34.625263612,"3224",475.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-122.24512409,41.1456391840001,"3225",1493,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-122.567574,42.0310699,"3226",1724.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-118.271047344,34.4476177810001,"3227",445.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-120.568816022,39.526426605,"3228",1188.5,CA Section L Mile Marker,Mile Marker/3 - Northern California/CA Section L,Northern California Mile Marker
-119.0400078,37.5700410000001,"3229",903,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.27309831,34.4452166560001,"3230",445,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.186732846,39.966663349,"3231",1278,CA Section M Mile Marker,Mile Marker/3 - Northern California/CA Section M,Northern California Mile Marker
-118.268474896,34.4301915710001,"3232",442.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.0068203,35.7268668,"3233",662.5,CA Section G Mile Marker,Mile Marker/2 - Central California/CA Section G,Central California Mile Marker
-121.7585324,45.18680285,"3234",2084.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-118.261548246,34.428771596,"3235",442,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.2479473,34.4118696,"3236",439.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-120.738792855,39.707694094,"3237",1220,CA Section M Mile Marker,Mile Marker/3 - Northern California/CA Section M,Northern California Mile Marker
-118.244193116,34.404165129,"3238",438.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.250875775,34.396768708,"3239",437,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.251590833,34.3922507280001,"3240",436.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-119.635534606,38.332551994,"3241",1018.5,CA Section J Mile Marker,Mile Marker/2 - Central California/CA Section J,Central California Mile Marker
-121.646390742,41.0070553840001,"3242",1419.5,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-118.251384289,34.3874504790001,"3243",436,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.134102993,39.9168587240001,"3244",1272,CA Section M Mile Marker,Mile Marker/3 - Northern California/CA Section M,Northern California Mile Marker
-118.2352773,34.3821382,"3245",434.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.7632614,45.3651064000001,"3246",2107,OR Section G Mile Marker,Mile Marker/4 - Oregon/OR Section G,Oregon Mile Marker
-119.6634259,38.4077942000001,"3247",1027,CA Section J Mile Marker,Mile Marker/2 - Central California/CA Section J,Central California Mile Marker
-118.2292904,34.3807156,"3248",434,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.225841301,34.3779012580001,"3249",433.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.315903508,34.559609107,"3250",461,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.393129858,34.636085087,"3251",478.5,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.205563359,34.3777286340001,"3252",432,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.1077137,35.8966101,"3253",690,CA Section G Mile Marker,Mile Marker/2 - Central California/CA Section G,Central California Mile Marker
-122.2177921,42.9861022000001,"3254",1834.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-118.256814994,35.162820148,"3255",575.5,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-118.171091805,34.380039767,"3256",428.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-119.4341554,38.0044006000001,"3257",965,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-121.773485471,41.1308754730001,"3258",1441,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-118.512865361,34.6883662980001,"3259",492,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.1657759,34.3798926000001,"3260",428,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.459504183,37.0148670790001,"3261",816,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.15622025,34.380592075,"3262",427,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.150387,34.3855446000001,"3263",426,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-120.037621,38.8174320000001,"3264",1091.5,CA Section J Mile Marker,Mile Marker/2 - Central California/CA Section J,Central California Mile Marker
-121.498055,46.865586867,"3265",2325,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.816793661,44.152041723,"3266",1971.5,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-118.1460236,34.3838731000001,"3267",425.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.141019066,34.379434974,"3268",425,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.374828946,46.6236787940001,"3269",2295,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-118.1402288,34.382159249,"3270",424.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.1419017,47.6215175,"3271",2448,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-118.131272272,34.386134914,"3272",423.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.1156571,34.3921493,"3273",422,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-122.9645645,41.9336429800001,"3274",1684.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.091235397,43.0327031240001,"3275",1844,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-118.096435467,34.3996887660001,"3276",420.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-122.073264559,43.5860280140001,"3277",1906,OR Section D Mile Marker,Mile Marker/4 - Oregon/OR Section D,Oregon Mile Marker
-118.090356022,34.401319357,"3278",420,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.566700229,40.963102721,"3279",1411.5,CA Section N Mile Marker,Mile Marker/3 - Northern California/CA Section N,Northern California Mile Marker
-118.4098845,36.7903026000001,"3280",792.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-118.0834822,34.3991278,"3281",419.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.0807783,34.3952653000001,"3282",419,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.362322259,40.2362008790001,"3283",1328,CA Section N Mile Marker,Mile Marker/3 - Northern California/CA Section N,Northern California Mile Marker
-118.3674854,36.7044673,"3284",782,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-122.4614903,41.1905204,"3285",1522.5,CA Section P Mile Marker,Mile Marker/3 - Northern California/CA Section P,Northern California Mile Marker
-121.8798958,43.9506067,"3286",1947.5,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-118.0799629,34.3901545000001,"3287",418.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.31153668,47.16393972,"3288",2362.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.8088914,44.2611186,"3289",1985,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-121.301538092,47.1444639920001,"3290",2360.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-118.0744613,34.3884577000001,"3291",418,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.8218111,44.3062266000001,"3292",1989.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-118.066521292,34.3883698540001,"3293",417,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-122.2789168,42.4908962000001,"3294",1784,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-120.6744708,48.6967571000001,"3295",2622,WA Section L Mile Marker,Mile Marker/5 - Washington/WA Section L,Washington Mile Marker
-119.4928931,38.0080688,"3296",970.5,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-118.046021479,34.387988529,"3297",414,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-120.206447,39.0032439,"3298",1118,CA Section K Mile Marker,Mile Marker/2 - Central California/CA Section K,Central California Mile Marker
-120.494265431,39.4697350590001,"3299",1180.5,CA Section L Mile Marker,Mile Marker/3 - Northern California/CA Section L,Northern California Mile Marker
-121.756836802,41.045490584,"3300",1431,CA Section O Mile Marker,Mile Marker/3 - Northern California/CA Section O,Northern California Mile Marker
-119.1136719,37.7083825,"3301",919.5,CA Section H Mile Marker,Mile Marker/2 - Central California/CA Section H,Central California Mile Marker
-120.2828081,39.2417438000001,"3302",1146.5,CA Section K Mile Marker,Mile Marker/2 - Central California/CA Section K,Central California Mile Marker
-120.658712858,39.610263322,"3303",1206,CA Section M Mile Marker,Mile Marker/3 - Northern California/CA Section M,Northern California Mile Marker
-121.74994247,44.903602343,"3304",2057,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-118.1802607,36.4296532000001,"3305",747,CA Section G Mile Marker,Mile Marker/2 - Central California/CA Section G,Central California Mile Marker
-118.0419498,34.3864675,"3306",413.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.3237302,34.5650329000001,"3307",462,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-118.0302523,34.3896347,"3308",412,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.0278448,34.3866538,"3309",411.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.027298738,34.3810465380001,"3310",411,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.292786423,35.100080017,"3311",566.5,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-118.0204356,34.3721344,"3312",410,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-119.6280851,38.2671977000001,"3313",1011,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-118.011827415,34.376533196,"3314",409,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.3376473,34.5943428,"3315",468,CA Section E Mile Marker,Mile Marker/1 - Southern California/CA Section E,Southern California Mile Marker
-120.939811336,48.2060122230001,"3316",2555.5,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-118.008246807,34.3747513490001,"3317",408.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-121.354270993,40.3601702240001,"3318",1342.5,CA Section N Mile Marker,Mile Marker/3 - Northern California/CA Section N,Northern California Mile Marker
-121.46696086,40.593437502,"3319",1369.5,CA Section N Mile Marker,Mile Marker/3 - Northern California/CA Section N,Northern California Mile Marker
-117.992543875,34.3662718210001,"3320",406.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-122.1453682,42.9995693000001,"3321",1839.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-120.7187686,48.6678463000001,"3322",2617,WA Section L Mile Marker,Mile Marker/5 - Washington/WA Section L,Washington Mile Marker
-121.120269027,39.898485721,"3323",1269,CA Section M Mile Marker,Mile Marker/3 - Northern California/CA Section M,Northern California Mile Marker
-121.397403052,40.4430277280001,"3324",1351,CA Section N Mile Marker,Mile Marker/3 - Northern California/CA Section N,Northern California Mile Marker
-121.14768925,47.6381484680001,"3325",2449.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.8151177,45.5886894000001,"3326",2135.5,OR Section G Mile Marker,Mile Marker/4 - Oregon/OR Section G,Oregon Mile Marker
-119.588186236,38.2533398750001,"3327",1006.5,CA Section I Mile Marker,Mile Marker/2 - Central California/CA Section I,Central California Mile Marker
-122.510271818,41.2036036650001,"3328",1526,CA Section P Mile Marker,Mile Marker/3 - Northern California/CA Section P,Northern California Mile Marker
-117.9898681,34.3621288000001,"3329",406,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-120.1208924,38.8594501000001,"3330",1099,CA Section K Mile Marker,Mile Marker/2 - Central California/CA Section K,Central California Mile Marker
-121.406341582,40.7280291170001,"3331",1383.5,CA Section N Mile Marker,Mile Marker/3 - Northern California/CA Section N,Northern California Mile Marker
-121.1307191,48.1728045,"3332",2531,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.397715836,46.412174345,"3333",2267.5,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-117.980507997,34.3534254740001,"3334",404,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-117.9898424,34.3533693000001,"3335",405,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
-118.109020221,35.6170998790001,"3336",643,CA Section F Mile Marker,Mile Marker/1 - Southern California/CA Section F,Southern California Mile Marker
-122.959318282,41.2806287510001,"3337",1588.5,CA Section P Mile Marker,Mile Marker/3 - Northern California/CA Section P,Northern California Mile Marker
-117.982099268,34.3483661270001,"3338",403.5,CA Section D Mile Marker,Mile Marker/1 - Southern California/CA Section D,Southern California Mile Marker
